id;name; price ;weight;thumbnail;reference;ean;description;date_upd;articleGroup;category;category_full;category_id;attribute;features;sale_price;stock;Images;image_0;primary_image;image_1;image_2;image_3;image_4;image_5;image_6;image_7;image_8;image_9;image_10;image_11
4718;ORBIT SANDER - DUST FREE - 5MM; 269.00 ;0;https://sptools.eu/img/tmp/product_mini_9794.jpg;SP-3605;;"<div>
<ul>
<li>Orbit: 5mm</li>
<li>Free Speed: 10,000RPM</li>
<li>Length: 225mm</li>
<li>Capacity: 150mm</li>
<li>Air Consumption: 448L/min Max</li>
<li>Weight: 0.95kg</li>
<li>Includes: Bag, hose &amp; velcro backing pad</li>
</ul>
</div>";11-1-2026 22:01;4;Air Tools;Air Tools;3;0;;269;1;https://sptools.eu/9794/orbit-sander-dust-free-5mm.jpg;https://sptools.eu/9794/orbit-sander-dust-free-5mm.jpg;https://sptools.eu/9794/orbit-sander-dust-free-5mm.jpg;;;;;;;;;;;
4722;TECH SERIES 9D ROLLERCABINET 387 PIECES; 3.998.65 ;120;https://sptools.eu/img/tmp/product_mini_8431.jpg;SP00329C;;"<p>Op zoek naar de perfecte partner voor je werkplaats? Dan is de Tech Series gereedschapswagen van SP Tools de keuze voor jou! Met zijn robuuste constructie en unieke ""dog-bone"" design is deze gereedschapswagen niet alleen een echte blikvanger, maar ook de ideale aanvulling op je werkplaats. De dubbelwandige constructie van deze trolley heeft een draagvermogen van 300 kg bovenop de kar, zodat je er gemakkelijk al je spullen op kwijt kunt.</p>
<p></p>
<p>De luxe uitstraling van deze serie komt terug in verschillende kenmerken van de kar, zoals de dikke kogelgelagerde ladegeleiders en de ultrazachte wielen. Daarnaast is de Tech Series standaard voorzien van een ingebouwde spuitbushouder, papierrolhouder en afvalbak aan de zijkanten voor optimaal gebruiksgemak. Zo heb je alles binnen handbereik en houd je je werkplek netjes en georganiseerd.</p>
<p></p>
<p>De gereedschapswagen Tech Series heeft 100% ladeopening en elke lage lade heeft een maximaal draagvermogen van 40kg en de hoge laden maar liefst 80kg. Dankzij deze eigenschappen kun je alle lades optimaal gebruiken en al je gereedschap en accessoires netjes organiseren in verschillende lades van de gereedschapswagen.</p>
<p></p>
<p>De Tech Series gereedschapswagen is verkrijgbaar in Diamond Black en in drie verschillende kleuren handgrepen. Daarnaast is het mogelijk om de kleur van de trolley aan te passen aan je huisstijl. Hierdoor past hij perfect bij de uitstraling van je werkplaats.</p>
<p></p>
<p>De Tech Series gereedschapswagen is eenvoudig te manoeuvreren dankzij de geïntegreerde handgreep aan de zijkant van de wagen. Zo ben je flexibel en wendbaar tijdens je werkzaamheden. Wil je extra opbergruimte? Dan kun je de trolley eenvoudig uitbreiden met een bijpassende topkoffer.</p>
<p></p>
<p>Kortom, de Tech Series gereedschapswagen van SP Tools is de perfecte aanvulling op je werkplaats. Met zijn robuuste constructie, luxe uitstraling en diverse handige functies ben je verzekerd van een optimale werkplek. Bestel nu en maak het jezelf gemakkelijk!</p>";22-1-2026 15:40;3;Tech Series Toolkits;Tool Sets>Tech Series Toolkits;431;0;;2699;1;https://sptools.eu/8431/tech-series-toolkit-387pc-9dr-roller-cabinet-diamond-blackblack.jpg|https://sptools.eu/8430/tech-series-toolkit-387pc-9dr-roller-cabinet-diamond-blackblack.jpg|https://sptools.eu/8432/tech-series-toolkit-387pc-9dr-roller-cabinet-diamond-blackblack.jpg|https://sptools.eu/8433/tech-series-toolkit-387pc-9dr-roller-cabinet-diamond-blackblack.jpg|https://sptools.eu/8434/tech-series-toolkit-387pc-9dr-roller-cabinet-diamond-blackblack.jpg|https://sptools.eu/8435/tech-series-toolkit-387pc-9dr-roller-cabinet-diamond-blackblack.jpg|https://sptools.eu/8436/tech-series-toolkit-387pc-9dr-roller-cabinet-diamond-blackblack.jpg|https://sptools.eu/8437/tech-series-toolkit-387pc-9dr-roller-cabinet-diamond-blackblack.jpg|https://sptools.eu/8438/tech-series-toolkit-387pc-9dr-roller-cabinet-diamond-blackblack.jpg;https://sptools.eu/8431/tech-series-toolkit-387pc-9dr-roller-cabinet-diamond-blackblack.jpg;https://sptools.eu/8438/tech-series-toolkit-387pc-9dr-roller-cabinet-diamond-blackblack.jpg;https://sptools.eu/8430/tech-series-toolkit-387pc-9dr-roller-cabinet-diamond-blackblack.jpg;https://sptools.eu/8432/tech-series-toolkit-387pc-9dr-roller-cabinet-diamond-blackblack.jpg;https://sptools.eu/8433/tech-series-toolkit-387pc-9dr-roller-cabinet-diamond-blackblack.jpg;https://sptools.eu/8434/tech-series-toolkit-387pc-9dr-roller-cabinet-diamond-blackblack.jpg;https://sptools.eu/8435/tech-series-toolkit-387pc-9dr-roller-cabinet-diamond-blackblack.jpg;https://sptools.eu/8436/tech-series-toolkit-387pc-9dr-roller-cabinet-diamond-blackblack.jpg;https://sptools.eu/8437/tech-series-toolkit-387pc-9dr-roller-cabinet-diamond-blackblack.jpg;https://sptools.eu/8438/tech-series-toolkit-387pc-9dr-roller-cabinet-diamond-blackblack.jpg;;;
4723;WORKSHOP - 4 PIECE; 2.306.97 ;0;https://sptools.eu/img/tmp/product_mini_9551.jpg;SP00436;;"<div><strong>SP WORKSHOP SERIES </strong></div>
<div><strong>Features of the SP workshop series.<br /><br /></strong></div>
<div>*Ball bearing drawer slides with magnetic sofclose.</div>
<div>*40kg load weight per drawer.</div>
<div>*Double layer of powder coating for protection.</div>
<div>*Full extension drawers (100%).</div>
<div>*Central lock with key.</div>
<div>*Optionally available with adjustable feet (SP00417)</div>";1-12-2025 11:19;3;Sets;Storage Solutions>SP Workshop Series>Sets;306;0;;2306,97;1;https://sptools.eu/7963/workshop-4pc-24-drawers.jpg|https://sptools.eu/9551/workshop-4pc-24-drawers.jpg;https://sptools.eu/7963/workshop-4pc-24-drawers.jpg;https://sptools.eu/9551/workshop-4pc-24-drawers.jpg;https://sptools.eu/9551/workshop-4pc-24-drawers.jpg;;;;;;;;;;
4724;WORKSHOP - 4 PIECE; 2.244.16 ;0;https://sptools.eu/img/tmp/product_mini_9534.jpg;SP00436-S;;"<div><strong>SP WORKSHOP SERIES </strong></div>
<div><strong>Features of the SP workshop series.<br /><br /></strong></div>
<div>*Ball bearing drawer slides with magnetic sofclose.</div>
<div>*40kg load weight per drawer.</div>
<div>*Double layer of powder coating for protection.</div>
<div>*Full extension drawers (100%).</div>
<div>*Central lock with key.</div>
<div>*Optionally available with adjustable feet (SP00417)</div>";1-12-2025 11:18;3;Sets;Storage Solutions>SP Workshop Series>Sets;306;0;;2244,16;1;https://sptools.eu/7964/workshop-4pc-24-drawers-with-stainless-steel-top.jpg|https://sptools.eu/9534/workshop-4pc-24-drawers-with-stainless-steel-top.jpg;https://sptools.eu/7964/workshop-4pc-24-drawers-with-stainless-steel-top.jpg;https://sptools.eu/9534/workshop-4pc-24-drawers-with-stainless-steel-top.jpg;https://sptools.eu/9534/workshop-4pc-24-drawers-with-stainless-steel-top.jpg;;;;;;;;;;
4725;PROFESSIONAL GARAGE SERIES - BACKING PANEL; 3.168.09 ;0;https://sptools.eu/img/tmp/product_mini_9557.jpg;SP00437;;"<p><strong>SP WORKSHOP SERIES </strong></p>
<p><strong>Features of the SP workshop series.</strong></p>
<p></p>
<p>*Ball bearing drawer slides with magnetic sofclose.</p>
<p></p>
<p>*40kg carrying weight per drawer.</p>
<p></p>
<p>*Double layer of powder coating for protection.</p>
<p></p>
<p>*Full extension drawers (100%).</p>
<p></p>
<p>*Central lock with key.</p>
<p></p>
<p></p>
<p>*Optionally available with adjustable legs (SP00417).</p>
<div></div>";1-12-2025 11:47;3;Sets;Storage Solutions>SP Workshop Series>Sets;306;0;;3168,09;1;https://sptools.eu/7972/professional-garage-series-w4-backing-panel-with-wooden-top.jpg|https://sptools.eu/9187/professional-garage-series-w4-backing-panel-with-wooden-top.jpg|https://sptools.eu/9557/professional-garage-series-w4-backing-panel-with-wooden-top.jpg;https://sptools.eu/7972/professional-garage-series-w4-backing-panel-with-wooden-top.jpg;https://sptools.eu/9557/professional-garage-series-w4-backing-panel-with-wooden-top.jpg;https://sptools.eu/9187/professional-garage-series-w4-backing-panel-with-wooden-top.jpg;https://sptools.eu/9557/professional-garage-series-w4-backing-panel-with-wooden-top.jpg;;;;;;;;;
4726;PROFESSIONAL GARAGE SERIES - BACKING PANEL; 3.133.83 ;0;https://sptools.eu/img/tmp/product_mini_9530.jpg;SP00437-S;;"<p><strong>SP WORKSHOP SERIES </strong></p>
<p><strong>Features of the SP workshop series.</strong></p>
<p></p>
<p>*Ball bearing drawer slides with magnetic sofclose.</p>
<p></p>
<p>*40kg carrying weight per drawer.</p>
<p></p>
<p>*Double layer of powder coating for protection.</p>
<p></p>
<p>*Full extension drawers (100%).</p>
<p></p>
<p>*Central lock with key.</p>
<p></p>
<p>*Optionally available with adjustable legs (SP00417).</p>
<div></div>";1-12-2025 11:49;3;Sets;Storage Solutions>SP Workshop Series>Sets;306;0;;3133,83;1;https://sptools.eu/8046/professional-garage-series-w4-backing-panel-with-ss-top.jpg|https://sptools.eu/9189/professional-garage-series-w4-backing-panel-with-ss-top.jpg|https://sptools.eu/9530/professional-garage-series-w4-backing-panel-with-ss-top.jpg;https://sptools.eu/8046/professional-garage-series-w4-backing-panel-with-ss-top.jpg;https://sptools.eu/9530/professional-garage-series-w4-backing-panel-with-ss-top.jpg;https://sptools.eu/9189/professional-garage-series-w4-backing-panel-with-ss-top.jpg;https://sptools.eu/9530/professional-garage-series-w4-backing-panel-with-ss-top.jpg;;;;;;;;;
4727;PROFESSIONAL GARAGE SERIES - BACK PANEL; 1.446.99 ;0;https://sptools.eu/img/tmp/product_mini_9558.jpg;SP00438;;"<p><strong>SP WORKSHOP SERIES </strong></p>
<p><strong>Features of the SP workshop series.</strong></p>
<p>*Ball bearing drawer slides with magnetic sofclose.</p>
<p>*40kg load weight per drawer.</p>
<p>*Double layer of powder coating for protection.</p>
<p>*Full extension drawers (100%).</p>
<p>*Central lock with key.</p>
<p>*Optionally available with adjustable feet (SP00417)<br />*PROFESSIONAL GARAGE WALL SYSTEM 2 BACK PANELS WITH WOODEN WORKTOP</p>";1-12-2025 11:30;3;Sets;Storage Solutions>SP Workshop Series>Sets;306;0;;1446,99;1;https://sptools.eu/8147/professional-garage-series-w2-backing-panel.jpg|https://sptools.eu/9558/professional-garage-series-w2-backing-panel.jpg;https://sptools.eu/8147/professional-garage-series-w2-backing-panel.jpg;https://sptools.eu/9558/professional-garage-series-w2-backing-panel.jpg;https://sptools.eu/9558/professional-garage-series-w2-backing-panel.jpg;;;;;;;;;;
4728;PROFESSIONAL GARAGE SERIES - BACK PANEL; 1.429.86 ;0;https://sptools.eu/img/tmp/product_mini_9527.jpg;SP00438-S;;"<p><strong>SP WORKSHOP SERIES </strong></p>
<p><strong>Features of the SP workshop series.</strong></p>
<p><br />*Ball bearing drawer slides with magnetic sofclose.</p>
<p></p>
<p>*40kg carrying weight per drawer.</p>
<p></p>
<p>*Double layer of powder coating for protection.</p>
<p></p>
<p>*Full extension drawers (100%).</p>
<p></p>
<p>*Central lock with key.</p>
<p></p>
<p>*Optionally available with adjustable legs (SP00417).</p>
<p></p>
<p>*PROFESSIONAL GARAGE WALL SYSTEM 2 BACK WALLS </p>
<div></div>";1-12-2025 11:29;3;Sets;Storage Solutions>SP Workshop Series>Sets;306;0;;1429,86;1;https://sptools.eu/8148/professional-garage-series-w2-backing-panel-with-ss-top.jpg|https://sptools.eu/9527/professional-garage-series-w2-backing-panel-with-ss-top.jpg;https://sptools.eu/8148/professional-garage-series-w2-backing-panel-with-ss-top.jpg;https://sptools.eu/9527/professional-garage-series-w2-backing-panel-with-ss-top.jpg;https://sptools.eu/9527/professional-garage-series-w2-backing-panel-with-ss-top.jpg;;;;;;;;;;
4729;PROFESSIONAL GARAGE SERIES -  BACKING PANEL; 2.224.74 ;0;https://sptools.eu/img/tmp/product_mini_9196.jpg;SP00439;;"<p><strong>SP WORKSHOP SERIES </strong></p>
<p><strong>Features of the SP workshop series.</strong></p>
<p></p>
<p>*Ball bearing drawer slides with magnetic sofclose.</p>
<p></p>
<p>*40kg carrying weight per drawer.</p>
<p></p>
<p>*Double layer of powder coating for protection.</p>
<p></p>
<p>*Full extension drawers (100%).</p>
<p></p>
<p>*Central lock with key.</p>
<p></p>
<p>*Optionally available with adjustable legs (SP00417).</p>
<div></div>";1-12-2025 11:42;3;Sets;Storage Solutions>SP Workshop Series>Sets;306;0;;2224,74;1;https://sptools.eu/8043/professional-garage-series-w3-backing-panel-with-wooden-top.jpg|https://sptools.eu/9196/professional-garage-series-w3-backing-panel-with-wooden-top.jpg;https://sptools.eu/8043/professional-garage-series-w3-backing-panel-with-wooden-top.jpg;https://sptools.eu/9196/professional-garage-series-w3-backing-panel-with-wooden-top.jpg;https://sptools.eu/9196/professional-garage-series-w3-backing-panel-with-wooden-top.jpg;;;;;;;;;;
4730;PROFESSIONAL GARAGE SERIES - BACK PANEL; 2.161.93 ;0;https://sptools.eu/img/tmp/product_mini_9197.jpg;SP00439-S;;"<p><strong>SP WORKSHOP SERIES </strong></p>
<p><strong>Features of the SP workshop series.</strong></p>
<p></p>
<p>*Ball bearing drawer slides with magnetic sofclose.</p>
<p></p>
<p>*40kg carrying weight per drawer.</p>
<p></p>
<p>*Double layer of powder coating for protection.</p>
<p></p>
<p>*Full extension drawers (100%).</p>
<p></p>
<p>*Central lock with key.</p>
<p></p>
<p></p>
<p>*Optionally available with adjustable legs (SP00417).</p>
<div></div>";1-12-2025 11:44;3;Sets;Storage Solutions>SP Workshop Series>Sets;306;0;;2161,93;1;https://sptools.eu/8042/professional-garage-series-w3-backing-panel-with-ss-top.jpg|https://sptools.eu/9197/professional-garage-series-w3-backing-panel-with-ss-top.jpg;https://sptools.eu/8042/professional-garage-series-w3-backing-panel-with-ss-top.jpg;https://sptools.eu/9197/professional-garage-series-w3-backing-panel-with-ss-top.jpg;https://sptools.eu/9197/professional-garage-series-w3-backing-panel-with-ss-top.jpg;;;;;;;;;;
4750;CUSTOM SERIES 7D ROLLERCABINET 345 PIECES; 3.128.00 ;75;https://sptools.eu/img/tmp/product_mini_7561.jpg;SP01084;;<p>The Custom Series Roller cabinets from SP Tools are the tool carts you can always count on. With their sturdy construction and famous American appearance and quality, these carts are the perfect partner for your workshop. The heavy double-wall construction allows the tool carts to have a top load capacity of up to 200 kg.<br /> <br /> The luxury of this series is evident in the thick ball bearing drawer slides and ultra-soft wheels. Each drawer has a maximum load capacity of 40 kg and the deep and large drawers even have a maximum load capacity of up to 80 kg! The 100% drawer opening allows you to make optimal use of each drawer and organize all your tools and accessories neatly and orderly.<br /> <br /> With the handle on the side of the cart, the cart is easy to steer and you are super maneuverable and flexible while working. The cart can also be expanded with a matching top chest or hitch cabinets for extra storage. The Custom Series Tool Carts are available in black metallic and with three different color handles, so you can match your corporate identity perfectly. If you have a special request regarding color, please feel free to contact us.<br /> <br /> In short, with the Custom Series Tool Carts from SP Tools, you have a reliable cart you can count on. These tool carts are of high quality, user-friendly, and have a beautiful design. Perfect for any professional looking for a reliable partner in their workshop. Order your Custom Series Tool Cart now from SP Tools!</p>;19-1-2026 13:11;3;Custom Series Toolkits;Tool Sets>Custom Series Toolkits;430;0;;2099;1;https://sptools.eu/7561/toolkit-334-pc-in-custom-series-rollercabinet-blackblack.jpg|https://sptools.eu/7564/toolkit-334-pc-in-custom-series-rollercabinet-blackblack.jpg|https://sptools.eu/7562/toolkit-334-pc-in-custom-series-rollercabinet-blackblack.jpg|https://sptools.eu/7563/toolkit-334-pc-in-custom-series-rollercabinet-blackblack.jpg;https://sptools.eu/7561/toolkit-334-pc-in-custom-series-rollercabinet-blackblack.jpg;https://sptools.eu/7563/toolkit-334-pc-in-custom-series-rollercabinet-blackblack.jpg;https://sptools.eu/7564/toolkit-334-pc-in-custom-series-rollercabinet-blackblack.jpg;https://sptools.eu/7562/toolkit-334-pc-in-custom-series-rollercabinet-blackblack.jpg;https://sptools.eu/7563/toolkit-334-pc-in-custom-series-rollercabinet-blackblack.jpg;;;;;;;;
4755;PROFESSIONAL GARAGE SERIES - BACKING PANEL; 3.941.26 ;0;https://sptools.eu/img/tmp/product_mini_9523.jpg;SP01430;;;23-12-2025 19:06;3;Sets;Storage Solutions>SP Workshop Series>Sets;306;0;;3941,26;1;https://sptools.eu/8062/professional-garage-series-w3-backing-panel-and-1-tall-cabinet.jpg|https://sptools.eu/9523/professional-garage-series-w3-backing-panel-and-1-tall-cabinet.jpg;https://sptools.eu/8062/professional-garage-series-w3-backing-panel-and-1-tall-cabinet.jpg;https://sptools.eu/9523/professional-garage-series-w3-backing-panel-and-1-tall-cabinet.jpg;https://sptools.eu/9523/professional-garage-series-w3-backing-panel-and-1-tall-cabinet.jpg;;;;;;;;;;
4756;PROFESSIONAL GARAGE SERIES - BACKING PANEL; 3.878.45 ;0;https://sptools.eu/img/tmp/product_mini_9524.jpg;SP01430-S;;;23-12-2025 19:06;3;Sets;Storage Solutions>SP Workshop Series>Sets;306;0;;2799;1;https://sptools.eu/8061/professional-garage-series-w3-backing-panel-and-1-tall-cabinet.jpg|https://sptools.eu/9524/professional-garage-series-w3-backing-panel-and-1-tall-cabinet.jpg;https://sptools.eu/8061/professional-garage-series-w3-backing-panel-and-1-tall-cabinet.jpg;https://sptools.eu/9524/professional-garage-series-w3-backing-panel-and-1-tall-cabinet.jpg;https://sptools.eu/9524/professional-garage-series-w3-backing-panel-and-1-tall-cabinet.jpg;;;;;;;;;;
4757;PROFESSIONAL GARAGE SERIES - BACKING PANEL; 3.919.69 ;0;https://sptools.eu/img/tmp/product_mini_9786.jpg;SP01431;;<br />;23-12-2025 19:06;3;Sets;Storage Solutions>SP Workshop Series>Sets;306;0;;3919,69;1;https://sptools.eu/9786/professional-garage-series-w2-backing-panel-and-2-tall-cabinets.jpg;https://sptools.eu/9786/professional-garage-series-w2-backing-panel-and-2-tall-cabinets.jpg;https://sptools.eu/9786/professional-garage-series-w2-backing-panel-and-2-tall-cabinets.jpg;;;;;;;;;;;
4758;PROFESSIONAL GARAGE SERIES - BACKING PANEL; 3.902.56 ;0;https://sptools.eu/img/tmp/product_mini_9785.jpg;SP01431-S;;;23-12-2025 19:06;3;Sets;Storage Solutions>SP Workshop Series>Sets;306;0;;2799;1;https://sptools.eu/9785/professional-garage-series-w2-backing-panel-and-2-tall-cabinets.jpg;https://sptools.eu/9785/professional-garage-series-w2-backing-panel-and-2-tall-cabinets.jpg;https://sptools.eu/9785/professional-garage-series-w2-backing-panel-and-2-tall-cabinets.jpg;;;;;;;;;;;
4759;PROFESSIONAL GARAGE SERIES - TALL CABINETS; 2.806.05 ;0;https://sptools.eu/img/tmp/product_mini_9784.jpg;SP01432;;;23-12-2025 19:06;3;Sets;Storage Solutions>SP Workshop Series>Sets;306;0;;1999;1;https://sptools.eu/9784/professional-garage-series-w-3-tall-cabinets.jpg;https://sptools.eu/9784/professional-garage-series-w-3-tall-cabinets.jpg;https://sptools.eu/9784/professional-garage-series-w-3-tall-cabinets.jpg;;;;;;;;;;;
4760;PROFESSIONAL GARAGE SERIES - BACKING PANEL; 5.202.10 ;0;https://sptools.eu/img/tmp/product_mini_9520.jpg;SP01433;;;23-12-2025 19:06;3;Sets;Storage Solutions>SP Workshop Series>Sets;306;0;;5202,1;1;https://sptools.eu/7974/professional-garage-series-w4-backing-panel-and-2-tall-cabinets.jpg|https://sptools.eu/9520/professional-garage-series-w4-backing-panel-and-2-tall-cabinets.jpg;https://sptools.eu/7974/professional-garage-series-w4-backing-panel-and-2-tall-cabinets.jpg;https://sptools.eu/9520/professional-garage-series-w4-backing-panel-and-2-tall-cabinets.jpg;https://sptools.eu/9520/professional-garage-series-w4-backing-panel-and-2-tall-cabinets.jpg;;;;;;;;;;
4761;PROFESSIONAL GARAGE SERIES - BACKING PANEL; 5.122.16 ;0;https://sptools.eu/img/tmp/product_mini_8070.jpg;SP01433-S;;;23-12-2025 19:05;3;Sets;Storage Solutions>SP Workshop Series>Sets;306;0;;3750;1;https://sptools.eu/8070/professional-garage-series-w4-backing-panel-and-2-tall-cabinets.jpg;https://sptools.eu/8070/professional-garage-series-w4-backing-panel-and-2-tall-cabinets.jpg;https://sptools.eu/8070/professional-garage-series-w4-backing-panel-and-2-tall-cabinets.jpg;;;;;;;;;;;
4762;EXTENDED WORKSHOP SERIES - CORNER UNIT; 7.391.43 ;0;https://sptools.eu/img/tmp/product_mini_9192.jpg;SP01434;;;23-12-2025 19:05;3;Sets;Storage Solutions>SP Workshop Series>Sets;306;0;;7391,43;1;https://sptools.eu/8076/extended-workshop-series-corner-unit-timber-top.jpg|https://sptools.eu/9192/extended-workshop-series-corner-unit-timber-top.jpg;https://sptools.eu/8076/extended-workshop-series-corner-unit-timber-top.jpg;https://sptools.eu/9192/extended-workshop-series-corner-unit-timber-top.jpg;https://sptools.eu/9192/extended-workshop-series-corner-unit-timber-top.jpg;;;;;;;;;;
4763;EXTENDED WORKSHOP - SERIES CORNER UNIT; 7.265.81 ;0;https://sptools.eu/img/tmp/product_mini_9738.jpg;SP01434-S;;;23-12-2025 19:05;3;Sets;Storage Solutions>SP Workshop Series>Sets;306;0;;5199;1;https://sptools.eu/9738/extended-workshop-series-corner-unit-timber-top.jpg;https://sptools.eu/9738/extended-workshop-series-corner-unit-timber-top.jpg;https://sptools.eu/9738/extended-workshop-series-corner-unit-timber-top.jpg;;;;;;;;;;;
4764;EXTENDED WORKSHOP SERIES - CORNER UNIT; 9.105.68 ;0;https://sptools.eu/img/tmp/product_mini_9516.jpg;SP01435;;;23-12-2025 19:05;3;Sets;Storage Solutions>SP Workshop Series>Sets;306;0;;9105,68;1;https://sptools.eu/8081/extended-workshop-series-corner-unit-timber-top.jpg|https://sptools.eu/9516/extended-workshop-series-corner-unit-timber-top.jpg;https://sptools.eu/8081/extended-workshop-series-corner-unit-timber-top.jpg;https://sptools.eu/9516/extended-workshop-series-corner-unit-timber-top.jpg;https://sptools.eu/9516/extended-workshop-series-corner-unit-timber-top.jpg;;;;;;;;;;
4765;EXTENDED WORKSHOP SERIES - CORNER UNIT; 9.054.29 ;0;https://sptools.eu/img/tmp/product_mini_9515.jpg;SP01435-S;;;23-12-2025 19:05;3;Sets;Storage Solutions>SP Workshop Series>Sets;306;0;;6499;1;https://sptools.eu/8080/extended-workshop-series-corner-unit-ss-top.jpg|https://sptools.eu/9515/extended-workshop-series-corner-unit-ss-top.jpg;https://sptools.eu/8080/extended-workshop-series-corner-unit-ss-top.jpg;https://sptools.eu/9515/extended-workshop-series-corner-unit-ss-top.jpg;https://sptools.eu/9515/extended-workshop-series-corner-unit-ss-top.jpg;;;;;;;;;;
4766;PROFESSIONAL GARAGE SERIES - BACKING PANEL; 2.968.23 ;0;https://sptools.eu/img/tmp/product_mini_9787.jpg;SP01436;;;23-12-2025 19:04;3;Sets;Storage Solutions>SP Workshop Series>Sets;306;0;;2968,23;1;https://sptools.eu/9787/professional-garage-series-w2-backing-panel-and-tall-cabinet.jpg;https://sptools.eu/9787/professional-garage-series-w2-backing-panel-and-tall-cabinet.jpg;https://sptools.eu/9787/professional-garage-series-w2-backing-panel-and-tall-cabinet.jpg;;;;;;;;;;;
4768;PLIERS ADJUSTABLE JOINT 165MM; 22.51 ;19;https://sptools.eu/img/tmp/product_mini_6731.jpg;SP32400;;"<div>
  <ul>
    <li>Choose from 3 sizes: 165mm, 240mm, or 320mm</li>
    <li>Made with strong Forged Chrome Molybdenum Steel</li>
    <li>Enjoy easy extended use with high leverage design</li>
    <li>Adjustable jaw positions for different gripping needs</li>
  </ul>
</div>";6-1-2026 12:33;3;Individual pliers;Pliers>Individual pliers;425;0;;22,51;1;https://sptools.eu/6731/adjustable-multigrip-plier-165mm.jpg;https://sptools.eu/6731/adjustable-multigrip-plier-165mm.jpg;https://sptools.eu/6731/adjustable-multigrip-plier-165mm.jpg;;;;;;;;;;;
4769;BIT SET 1/4DR 71PC POWER; 73.20 ;15;https://sptools.eu/img/tmp/product_mini_8305.jpg;SP39511;;"<div>
<p><strong>Get all these bits in one set:</strong></p>
<ul>
<li>8 Hexagon Bits: 2, 2.5, 3, 4, 5, 6, 7, 8mm</li>
<li>6 Phillips Bits: PH.1, PH.2, PH.3 (2 of each)</li>
<li>6 Pozidrive Bits: PZ.1, PZ.2, PZ.3 (2 of each)</li>
<li>4 Square Bits: S-0, S-1, S-2, S-3</li>
<li>5 Slotted Bits: 3, 4, 4.5, 5.5, 6.5mm</li>
<li>3 Spanner Bits: 6, 8, 10mm</li>
<li>10 Tx-Star Bits: T7, T8, T9, T10, T15, T20, T25, T27, T30, T40 (Tx=Torx)</li>
<li>10 Tamper Tx-Star Bits: T7, T8, T9, T10, T15, T20, T25, T27, T30, T40</li>
<li>9 Tx-Plus Bits: TS8, TS9, TS10, TS15, TS20, TS25, TS27, TS30, TS40</li>
<li>3 Spline Bits: M5, M6, M8</li>
<li>1 100mm(L) Bit Holder with Wobble Drive</li>
<li>1 25mm(L) 1/4” Dr Socket Adaptor</li>
<li>4 Phillips 1/4 x 89mm Long Bits: PH1, PH2 (2), PH3</li>
<li>1 1/4” Dr Bit Adaptor</li>
</ul>
</div>";15-1-2026 10:40;3;Storage Solutions;Storage Solutions;104;0;;49;1;https://sptools.eu/8305/bit-set-14dr-71pc-power.jpg;https://sptools.eu/8305/bit-set-14dr-71pc-power.jpg;https://sptools.eu/8305/bit-set-14dr-71pc-power.jpg;;;;;;;;;;;
4770;3 SHELF PROFESSIONAL SERVICE TROLLEY BLACK; 247.04 ;32;https://sptools.eu/img/tmp/product_mini_6493.jpg;SP40019BK;;"<ul>
<li>Solid Steel Frame</li>
<li>Adjustable middle tray - drop down for more tray space</li>
<li>2x Fixed &amp; 2x lockable swivel heavy duty castors</li>
<li>150kg Load Capacity</li>
<li>Top tray area 770w x 445d</li>
<li>Middle tray area 770w x 445d x 285h (Adjustable Height)</li>
<li>Bottom tray area 770x x 445d x380h</li>
</ul>";19-1-2026 13:11;3;Trolley's;Storage Solutions>Trolley's;140;0;;169;1;https://sptools.eu/6493/custom-series-service-trolley-3-shelves-black.jpg;https://sptools.eu/6493/custom-series-service-trolley-3-shelves-black.jpg;https://sptools.eu/6493/custom-series-service-trolley-3-shelves-black.jpg;;;;;;;;;;;
